link,rooms,area_m2,price_kzt,floor,year_built,residential_complex,region,rating_2gis
https://krisha.kz/a/show/1002414535,3,66,42500000,8,2023,Respublika,Нура р-н,
https://krisha.kz/a/show/695240979,2,53.21,14000000,8,2024,Onyx Comfort,Нура р-н,3.1
https://krisha.kz/a/show/695240979,2,53.21,14000000,8,2024,Onyx Comfort,Нура р-н,1
https://krisha.kz/a/show/761094976,4,130,105000000,3,2022,Soho,Есильский р-н,
https://krisha.kz/a/show/1002960124,2,58.7,34900000,7,2012,Нур Канат,Есильский р-н,
https://krisha.kz/a/show/690322530,1,42.8,17800000,12,2023,Geneva,Алматы р-н,4.5
https://krisha.kz/a/show/761729456,3,69.21,44086770,,2026,Arena Vista,Нура р-н,4.6
https://krisha.kz/a/show/1002693743,2,46.15,22659650,,2026,Family Nest,Есильский р-н,4.5
https://krisha.kz/a/show/685378111,2,60.1,33535800,,2025,Eco Park,Нура р-н,4.7
https://krisha.kz/a/show/1002096771,1,35,23000000,9,2024,Kolsai,Нура р-н,4.7
https://krisha.kz/a/show/1001511829,2,80.1,35000000,10,2011,Гранд Астана,Алматы р-н,
https://krisha.kz/a/show/699277085,3,100,110000000,6,2022,GreenLine.Headliner,Есильский р-н,
https://krisha.kz/a/show/692571345,3,75,26000000,3,2023,SANCY,Алматы р-н,
https://krisha.kz/a/show/1001679666,2,65,37500000,,2020,Sat City,Есильский р-н,4.8
https://krisha.kz/a/show/1002598252,2,67,23000000,18,2016,Жайна,Алматы р-н,
https://krisha.kz/a/show/1003004944,2,64,29500000,8,2008,Данияр,Байконур р-н,
https://krisha.kz/a/show/1002872779,1,42,24000000,5,2023,Saratan,Алматы р-н,
https://krisha.kz/a/show/760415894,3,68.19,38186400,,2026,ABYROI,Есильский р-н,4.9
https://krisha.kz/a/show/1003077021,1,35,20000000,14,2024,MoD. Standard,Есильский р-н,
https://krisha.kz/a/show/693052020,4,94.31,48800000,5,2025,Dauir,Нура р-н,
https://krisha.kz/a/show/1001586963,1,44.8,19300000,9,2011,Турсын Астана – 2,Алматы р-н,
https://krisha.kz/a/show/697269210,1,38.9,23500000,6,2015,Арнау,Есильский р-н,
https://krisha.kz/a/show/698005816,1,45,26900000,4,2023,Akbulak Comfort,Алматы р-н,
https://krisha.kz/a/show/1002899825,2,53.98,24830800,,2026,Baisa,Нура р-н,
https://krisha.kz/a/show/1000790709,2,55,21700000,8,2011,Достар-2,Алматы р-н,
https://krisha.kz/a/show/1000261521,1,39.5,20800000,5,2025,Washington,Есильский р-н,4.2
https://krisha.kz/a/show/698214876,2,79.15,49468750,,2025,MoD. Urban,Есильский р-н,
https://krisha.kz/a/show/686616903,2,69.38,37569270,,2024,Tumar Club,Нура р-н,4.5
https://krisha.kz/a/show/1002591390,2,60,37500000,5,2017,Времена года. Зима,Есильский р-н,
https://krisha.kz/a/show/1000948248,2,65,48000000,9,2020,HOLLAND,Алматы р-н,
https://krisha.kz/a/show/1002553527,4,120,105555555,8,2018,BARCELONA,Алматы р-н,
https://krisha.kz/a/show/1002046186,2,43,21000000,5,2020,AiSafi,Нура р-н,
https://krisha.kz/a/show/1001464118,2,63.6,49000000,3,2022,Royal Expo Apartments,Есильский р-н,
https://krisha.kz/a/show/1000791078,1,39.3,18500000,6,2021,Талисман,Есильский р-н,
https://krisha.kz/a/show/1000481078,4,140,158000000,3,2023,Asylym,Есильский р-н,3.8
https://krisha.kz/a/show/1002427105,3,104.4,57000000,4,2023,MIAMI,Нура р-н,
https://krisha.kz/a/show/690121513,2,43.62,27044400,,2024,RAUDA,Нура р-н,
https://krisha.kz/a/show/761456681,2,68.1,43500000,8,2021,Bravo Family,Алматы р-н,4.6
https://krisha.kz/a/show/699367849,2,60,32000000,9,2022,Compass North,Алматы р-н,
https://krisha.kz/a/show/685340276,1,41,21000000,6,2021,Сатурн,Алматы р-н,
https://krisha.kz/a/show/1001320271,1,36,15500000,8,2022,Ак Отау,Алматы р-н,
https://krisha.kz/a/show/1000335185,1,46.6,24000000,7,2020,Toronto,Есильский р-н,
https://krisha.kz/a/show/1000482552,2,61.24,24189800,,2025,Sardar Compass,Сарайшык р-н,4.3
https://krisha.kz/a/show/1002899827,2,53.85,24771000,,2026,Baisa,Нура р-н,
https://krisha.kz/a/show/1002513871,1,39.46,20287500,,2025,LEVEL,Сарайшык р-н,
https://krisha.kz/a/show/697644306,1,38,20000000,2,2018,Nova City,Есильский р-н,
https://krisha.kz/a/show/1002471151,2,48,38000000,14,2022,Crocus City,Есильский р-н,
https://krisha.kz/a/show/762306896,3,110,44000000,2,2007,Асти-строй,Алматы р-н,
https://krisha.kz/a/show/760856240,3,87,55600000,14,2024,Dastur,Есильский р-н,4.5
https://krisha.kz/a/show/1002632921,2,46,24500000,5,2018,Роза,Алматы р-н,
https://krisha.kz/a/show/698918818,3,141.5,62300000,10,2010,Версаль,Есильский р-н,
https://krisha.kz/a/show/1001929892,3,79.8,67000000,,2024,GreenLine.Atmosfera,Нура р-н,
https://krisha.kz/a/show/1001710544,2,53,35000000,14,2023,MoD. Standard,Есильский р-н,
https://krisha.kz/a/show/1001593655,2,42,25600000,8,2023,AMAN,Есильский р-н,
https://krisha.kz/a/show/1000751686,3,80,25990000,8,2024,Амирель,Сарайшык р-н,
https://krisha.kz/a/show/1000548346,3,74.2,37000000,7,2009,Сауран,Есильский р-н,
https://krisha.kz/a/show/697253225,3,76.97,28772618,,2025,Алтын Саулет,Нура р-н,
https://krisha.kz/a/show/681221864,3,110.5,46500000,28,2008,Северное сияние,Есильский р-н,
https://krisha.kz/a/show/683053174,1,41,19000000,5,2016,Елорда Даму по ул. Е16,Нура р-н,
https://krisha.kz/a/show/1001599049,4,111,49000000,9,2009,Европейский,Сарыарка р-н,
https://krisha.kz/a/show/1001543116,1,46,31000000,2,2018,Венский квартал,Есильский р-н,
https://krisha.kz/a/show/760345183,2,48.83,18500000,8,2024,AMANAT,Сарайшык р-н,
https://krisha.kz/a/show/697976265,3,74,49000000,4,2024,Honnete,Есильский р-н,
https://krisha.kz/a/show/697019943,1,40,24500000,5,2021,Аркада,Нура р-н,
https://krisha.kz/a/show/761729460,3,83.1,48364200,,2026,Arena Vista,Нура р-н,4.6
https://krisha.kz/a/show/1000945542,3,124.3,56000000,12,2011,Сказочный мир,Алматы р-н,
https://krisha.kz/a/show/1001317568,1,39,21888888,13,2018,Алтын Шар 1,Есильский р-н,
https://krisha.kz/a/show/698214870,2,50.3,36668700,,2025,MoD. Urban,Есильский р-н,
https://krisha.kz/a/show/1002693746,3,60.99,23664120,,2026,Family Nest,Есильский р-н,4.5
https://krisha.kz/a/show/690129722,5,186,130200000,,2024,RAUDA,Нура р-н,
https://krisha.kz/a/show/760288055,3,92.22,54870900,,2026,MoD. Style,Есильский р-н,5
https://krisha.kz/a/show/1002971933,1,38,20990000,5,2020,Sezim Qala.Baqyt,Нура р-н,
https://krisha.kz/a/show/1002235962,1,45.7,18990000,3,2007,Магистральный-1,Алматы р-н,
https://krisha.kz/a/show/761115481,2,53.6,26500000,6,2023,Улы Дала Авеню,Есильский р-н,
https://krisha.kz/a/show/1002965316,3,97.5,67500000,3,2010,Грация Элит,Есильский р-н,
https://krisha.kz/a/show/1002844056,4,216,115000000,8,2009,Нурсая Бонита,Есильский р-н,
https://krisha.kz/a/show/1001712143,1,42.2,26164000,10,2025,Arai Towers,Есильский р-н,4.9
https://krisha.kz/a/show/762196941,2,74,34000000,8,2009,Самрук,Сарыарка р-н,
https://krisha.kz/a/show/680205846,1,44.7,21000000,5,2012,Сапа 2007,Сарыарка р-н,
https://krisha.kz/a/show/1002549566,1,40,22800000,7,2024,Manar,Есильский р-н,4.8
https://krisha.kz/a/show/1002549566,1,40,22800000,7,2024,Manar,Есильский р-н,5
https://krisha.kz/a/show/1002697035,3,87,40000000,4,2024,BURABAY-2,Алматы р-н,
https://krisha.kz/a/show/1001712481,3,108.1,56752500,,2025,Arai Towers,Есильский р-н,4.9
https://krisha.kz/a/show/1002391854,2,44,32900000,17,2025,Athletic City,Нура р-н,
https://krisha.kz/a/show/1003004619,2,60.8,28300000,12,2023,Homeland,Нура р-н,
https://krisha.kz/a/show/761519856,2,62,28800000,2,2022,Жулдыз,Алматы р-н,
https://krisha.kz/a/show/762058870,2,55,29500000,3,2020,Asqat,Алматы р-н,
https://krisha.kz/a/show/699577143,1,39.2,14800000,12,2022,Rio de Janeiro,Сарыарка р-н,4.8
https://krisha.kz/a/show/698750283,1,34,18700000,7,2023,Burabay,Алматы р-н,
https://krisha.kz/a/show/697594913,1,40.4,17800000,8,2021,Cosmic City,Есильский р-н,
https://krisha.kz/a/show/1002422728,3,128.4,96000000,6,2021,S Club,Есильский р-н,3.1
https://krisha.kz/a/show/1001789700,3,90.28,44000000,3,2026,Bozjyra,Есильский р-н,4.8
https://krisha.kz/a/show/1000940438,2,43,22000000,5,2024,AMANAT,Алматы р-н,
https://krisha.kz/a/show/699979995,2,50.38,24938100,,2026,Dariya,Нура р-н,
https://krisha.kz/a/show/1002550342,1,46.95,39163920,,2025,Landmark Gold,Есильский р-н,4.5
https://krisha.kz/a/show/1002550342,1,46.95,39163920,,2025,Landmark Gold,Есильский р-н,2.8
https://krisha.kz/a/show/1000543857,2,45.9,25500000,4,2022,Rahmet,Байконур р-н,
https://krisha.kz/a/show/697968794,4,138.75,104478750,,2026,GreenLine. 4YOU,Нура р-н,
https://krisha.kz/a/show/686087380,2,91,38136000,,2024,Gold Land,Есильский р-н,4.5
https://krisha.kz/a/show/686087380,2,91,38136000,,2024,Gold Land,Есильский р-н,2.8
https://krisha.kz/a/show/1002269716,1,35.04,19797600,,2026,Dariya,Нура р-н,
https://krisha.kz/a/show/687945914,4,200,289000000,,2018,Парижский квартал,Алматы р-н,
https://krisha.kz/a/show/1000254347,2,54.7,26000000,6,2013,Абылайхан,Алматы р-н,
https://krisha.kz/a/show/760697972,2,69.44,55552000,,2025,GreenLine. Verda,Нура р-н,4.9
https://krisha.kz/a/show/1002708719,3,88.3,50507600,,2026,TULGA,Нура р-н,
https://krisha.kz/a/show/1002249988,2,49,14000000,1,2020,Happy Land,Нура р-н,4.8
https://krisha.kz/a/show/1002180706,2,58.5,30000000,5,2024,Arena city,Нура р-н,4.6
https://krisha.kz/a/show/761950039,4,140,110000000,7,2022,Homeland,Нура р-н,
https://krisha.kz/a/show/696396609,1,38,17800000,9,2023,Айбике,Алматы р-н,
https://krisha.kz/a/show/1002838596,1,34.45,17300000,3,2022,Jetisu.Aqsu,Есильский р-н,4.8
https://krisha.kz/a/show/1002543183,2,36,18000000,1,2011,Кулан,Алматы р-н,
https://krisha.kz/a/show/1001298946,4,96.8,61000000,1,2021,Alpamys,Нура р-н,
https://krisha.kz/a/show/1003085793,2,63,42000000,13,2021,Sat City,Нура р-н,4.8
https://krisha.kz/a/show/1000333839,2,80.1,42900000,2,2023,Syganak,Есильский р-н,
https://krisha.kz/a/show/760947683,5,220,119500000,9,2024,Amal',Есильский р-н,
https://krisha.kz/a/show/760050587,2,51,20400000,2,2010,Енлик,Алматы р-н,
https://krisha.kz/a/show/698347219,1,35,16500000,1,2020,Уркер city,Есильский р-н,
https://krisha.kz/a/show/681658534,2,57,50000000,3,2020,Inju Arena,Есильский р-н,
https://krisha.kz/a/show/679559049,2,46.5,14641300,,2023,Амирель,Алматы р-н,
https://krisha.kz/a/show/697678450,2,62,45000000,4,2023,Besterek,Есильский р-н,
https://krisha.kz/a/show/760782930,1,48,28000000,9,2016,Зам Зам,Нура р-н,
https://krisha.kz/a/show/1002304323,2,60,28000000,8,2025,A-City,Алматы р-н,3.9
https://krisha.kz/a/show/1002510447,2,59.8,22900000,16,2013,Фаворит,Байконур р-н,
https://krisha.kz/a/show/1002823624,1,43.21,26000000,,2024,Capital Park. Flowers,Есильский р-н,
https://krisha.kz/a/show/1002397317,2,46,22500000,9,2020,Аспан,Алматы р-н,
https://krisha.kz/a/show/1002738439,1,41.5,23500000,5,2025,Manar,Есильский р-н,4.8
https://krisha.kz/a/show/1002738439,1,41.5,23500000,5,2025,Manar,Есильский р-н,5
https://krisha.kz/a/show/1002933060,3,105,41500000,7,2010,Байконур,Алматы р-н,
https://krisha.kz/a/show/762069029,2,54.21,28948140,,2026,Baizaman,Нура р-н,4.6
https://krisha.kz/a/show/1002259640,2,63.4,30685600,,2025,Parkland,Сарыарка р-н,4.6
https://krisha.kz/a/show/687432911,3,72.2,28500000,10,2011,Достар-2,Алматы р-н,
https://krisha.kz/a/show/1002965437,2,45,29900000,7,2025,Respublika,Нура р-н,4.8
https://krisha.kz/a/show/1002965437,2,45,29900000,7,2025,Respublika,Нура р-н,4.9
https://krisha.kz/a/show/1002965437,2,45,29900000,7,2025,Respublika,Нура р-н,
https://krisha.kz/a/show/1002203124,1,38,21500000,5,2020,Алтын Шар 2,Нура р-н,
https://krisha.kz/a/show/1001050424,3,95,44555000,6,2016,Венера,Алматы р-н,
https://krisha.kz/a/show/1001026922,2,38,28000000,5,2024,Delta,Нура р-н,4.8
https://krisha.kz/a/show/1001026922,2,38,28000000,5,2024,Delta,Нура р-н,5
https://krisha.kz/a/show/1000204732,1,39.33,11990000,5,2025,Boston Comfort House 2,Есильский р-н,
https://krisha.kz/a/show/1001432459,1,45,22500000,9,2023,Adam Armany,Алматы р-н,
https://krisha.kz/a/show/1002500323,2,62.52,28134000,,2026,Aitau,Нура р-н,
https://krisha.kz/a/show/695736654,2,55.72,25074000,,2025,Sardar Family,Алматы р-н,4.8
https://krisha.kz/a/show/762173546,3,85,41990000,19,2007,Симфония,Сарыарка р-н,
https://krisha.kz/a/show/695760227,2,53,43000000,11,2024,Tumar Gold,Алматы р-н,
https://krisha.kz/a/show/687647283,2,56,28000000,3,2018,Шыгыс,Есильский р-н,
https://krisha.kz/a/show/1002605892,2,63,41500000,6,2026,Arena Unity,Нура р-н,4.8
https://krisha.kz/a/show/760399341,1,45,27500000,6,2025,Dauletti Qalashyq,Алматы р-н,4.9
https://krisha.kz/a/show/760399341,1,45,27500000,6,2025,Dauletti Qalashyq,Алматы р-н,4.7
https://krisha.kz/a/show/1001621715,2,64,83000000,13,2024,Dara Residence,Есильский р-н,4.7
https://krisha.kz/a/show/1000593146,1,44,24500000,6,2021,ХАБАР,Алматы р-н,
https://krisha.kz/a/show/694132763,3,68,18499999,2,2023,Koktobe Hills,Есильский р-н,4.4
https://krisha.kz/a/show/694132763,3,68,18499999,2,2023,Koktobe Hills,Есильский р-н,4
https://krisha.kz/a/show/760415893,3,87.67,49358210,,2026,ABYROI,Есильский р-н,4.9
https://krisha.kz/a/show/760697979,3,105.02,74774240,,2025,GreenLine. Verda,Нура р-н,4.9
https://krisha.kz/a/show/689144272,5,140.8,91520000,,2023,Golden Residence,Алматы р-н,4.6
https://krisha.kz/a/show/1002717614,3,82.5,43999000,8,2022,Silk Way,Алматы р-н,
https://krisha.kz/a/show/1002677126,2,36,23999000,5,2025,Dauir,Нура р-н,
https://krisha.kz/a/show/760091754,3,101,39000000,11,2013,Жагалау 3,Нура р-н,5
https://krisha.kz/a/show/1000698157,1,42,20500000,16,2025,Алтын Саулет,Нура р-н,
https://krisha.kz/a/show/1000187126,4,115,66600000,8,2018,Orynbor Towers,Есильский р-н,
https://krisha.kz/a/show/682920192,1,36.82,17673600,,2024,BURABAY-2,Алматы р-н,
https://krisha.kz/a/show/696998426,3,91.94,49647600,,2025,Qasiet,Алматы р-н,4.9
https://krisha.kz/a/show/760723520,2,55,24000000,3,2019,Самгау,Алматы р-н,
https://krisha.kz/a/show/697439919,7,371,210000000,3,2005,Ак Булак-3,Алматы р-н,
https://krisha.kz/a/show/1002806193,2,48,35500000,11,2024,Athletic City,Нура р-н,
https://krisha.kz/a/show/1001981831,3,69,34900000,14,2013,Коркем,Есильский р-н,
https://krisha.kz/a/show/1001879178,1,42,28600000,8,2020,Inju Arena,Есильский р-н,
https://krisha.kz/a/show/1001755801,2,55.6,34000000,6,2023,Qazyna,Алматы р-н,4.7
https://krisha.kz/a/show/1000427392,2,66.67,35500000,7,2025,Sultan Beibarys,Нура р-н,
https://krisha.kz/a/show/1000510462,3,96.56,53977040,,2026,Capital Park. Melody,Есильский р-н,4
https://krisha.kz/a/show/675971511,1,31.7,8400500,,2024,KHAN RESIDENCE,Сарыарка р-н,
https://krisha.kz/a/show/1003050198,3,93.1,63000000,10,2019,Akbulak Life,Алматы р-н,
https://krisha.kz/a/show/1003050198,3,93.1,63000000,10,2019,Akbulak Life,Алматы р-н,
https://krisha.kz/a/show/1002756861,4,132,92900000,4,2025,Nexpo Trend,Есильский р-н,4.8
https://krisha.kz/a/show/1001715888,4,135,70000000,3,2004,Титаник,Сарыарка р-н,
https://krisha.kz/a/show/1002980115,1,42.5,19500000,9,2006,Жастар,Алматы р-н,
https://krisha.kz/a/show/667392359,1,53.9,23500000,8,2011,Жас Кайрат,Алматы р-н,
https://krisha.kz/a/show/1002257700,3,65,51500000,5,2023,BUQAR JYRAU EXCLUSIVE,Есильский р-н,
https://krisha.kz/a/show/1002126908,2,88,53000000,6,2017,Французский Квартал,Алматы р-н,
https://krisha.kz/a/show/761449363,3,89.1,38000000,7,2017,Айдидар,Алматы р-н,
https://krisha.kz/a/show/1002596148,2,49,22000000,10,2020,Арыстан,Алматы р-н,
https://krisha.kz/a/show/1002958150,2,64.4,30912000,,2025,Respublika,Нура р-н,4.8
https://krisha.kz/a/show/1002958150,2,64.4,30912000,,2025,Respublika,Нура р-н,4.9
https://krisha.kz/a/show/1002958150,2,64.4,30912000,,2025,Respublika,Нура р-н,
https://krisha.kz/a/show/1003074143,3,89,69800000,12,2024,BUQAR JYRAU EXCLUSIVE 2,Есильский р-н,
https://krisha.kz/a/show/762176075,1,37.3,17000000,5,2021,Алтын Отау,Алматы р-н,
https://krisha.kz/a/show/696283372,3,110,42500000,9,2008,Адель,Алматы р-н,
https://krisha.kz/a/show/692373635,2,47.1,25400000,9,2020,College,Есильский р-н,
https://krisha.kz/a/show/1002374146,3,96.1,90000000,19,2018,Highvill Park,Есильский р-н,
https://krisha.kz/a/show/1000798859,3,86,48500000,12,2021,Sat City,Нура р-н,4.8
https://krisha.kz/a/show/1000442839,2,75,33500000,2,2007,Восток по Момышулы,Алматы р-н,
https://krisha.kz/a/show/1001997543,2,51,22900000,7,2020,Арыстан,Алматы р-н,
https://krisha.kz/a/show/1000213733,2,56,48600000,5,2024,Zangar,Есильский р-н,4.7
https://krisha.kz/a/show/1000213733,2,56,48600000,5,2024,Zangar,Есильский р-н,4.7
https://krisha.kz/a/show/1003066876,2,67,34000000,8,2014,Бахус-2,Алматы р-н,
https://krisha.kz/a/show/1003092997,3,95.1,45500000,9,2010,Эмират,Сарыарка р-н,
https://krisha.kz/a/show/1001071977,4,124,89000000,8,2020,Dream City,Есильский р-н,
https://krisha.kz/a/show/760484439,2,62,20500000,3,2022,Самгау City,Сарыарка р-н,
https://krisha.kz/a/show/682949448,2,70,28000000,9,2007,Ак Дала,Алматы р-н,
https://krisha.kz/a/show/697435940,1,38.75,17050000,,2024,Sani City,Нура р-н,4.8
https://krisha.kz/a/show/699626784,1,38.5,31500000,6,2023,GreenLine.Asyl Mura Jubanov,Нура р-н,
https://krisha.kz/a/show/1001193534,3,67,28000000,3,2011,Юго-Восток,Алматы р-н,
https://krisha.kz/a/show/698839386,3,78,55000000,7,2019,Queens,Есильский р-н,
https://krisha.kz/a/show/1002269717,2,55.47,25238850,,2026,Dariya,Нура р-н,
https://krisha.kz/a/show/1000446351,1,40,27500000,6,2020,Barys City,Нура р-н,
https://krisha.kz/a/show/1002596891,1,32.69,17400000,9,2024,AMANAT,Алматы р-н,
https://krisha.kz/a/show/1002708521,1,38.51,22066230,,2026,TULGA,Нура р-н,
https://krisha.kz/a/show/689288586,2,54.27,28737500,,2025,Tumar Residence,Есильский р-н,4.5
https://krisha.kz/a/show/1002837194,3,77,67500000,12,2024,Evolution,Нура р-н,4.7
https://krisha.kz/a/show/1002837194,3,77,67500000,12,2024,Evolution,Нура р-н,4.8
https://krisha.kz/a/show/1002826695,2,80,77000000,8,2020,Клубный Дом 56,Есильский р-н,
https://krisha.kz/a/show/761262324,1,31.9,16000000,6,2021,Алтын Отау,Сарайшык р-н,
https://krisha.kz/a/show/695628295,1,38,17000000,22,2020,Томирис,Алматы р-н,
https://krisha.kz/a/show/1002446724,3,95,66000000,8,2024,Austria,Алматы р-н,5
https://krisha.kz/a/show/698981734,4,121.44,62298720,,2025,Tumar Club,Нура р-н,4.5
https://krisha.kz/a/show/1002884056,3,69,62500000,14,2024,Four Seasons,Есильский р-н,5
https://krisha.kz/a/show/1000134135,3,92.1,50000000,14,2006,Абай на Отырар - Габдуллина,Байконур р-н,
https://krisha.kz/a/show/1001894679,2,65,32500000,13,2024,Respublika,Нура р-н,4.8
https://krisha.kz/a/show/1001894679,2,65,32500000,13,2024,Respublika,Нура р-н,4.9
https://krisha.kz/a/show/1001894679,2,65,32500000,13,2024,Respublika,Нура р-н,
https://krisha.kz/a/show/1002715034,3,86,55000000,7,2016,Promenade Expo,Есильский р-н,
https://krisha.kz/a/show/1002422311,4,105,78900000,12,2024,BUQAR JYRAU EXCLUSIVE 2,Есильский р-н,
https://krisha.kz/a/show/1001308823,1,35.8,22990000,2,2018,Арнау,Есильский р-н,
https://krisha.kz/a/show/1001877808,2,49.9,20000000,7,2020,Бадана,Сарайшык р-н,
https://krisha.kz/a/show/1000406058,1,33,20900000,12,2024,Arena Garden,Нура р-н,3.8
https://krisha.kz/a/show/1002454671,2,47.4,36500000,14,2019,Dream City,Есильский р-н,
https://krisha.kz/a/show/1001489581,3,66,65500000,4,2023,Nexpo Union,Есильский р-н,
https://krisha.kz/a/show/1002908469,2,58,34500000,5,2015,Энергетик,Нура р-н,
https://krisha.kz/a/show/762326233,3,128,42000000,5,2004,Бараева,Байконур р-н,
https://krisha.kz/a/show/1001532403,3,80,48000000,9,2023,Silk Way,Алматы р-н,
https://krisha.kz/a/show/1003092806,3,82,50000000,7,2020,Tomiris Towers,Алматы р-н,
https://krisha.kz/a/show/1002866710,2,42,31500000,9,2025,Athletic City,Нура р-н,
https://krisha.kz/a/show/1002535665,2,72,70000000,10,2024,Evolution,Нура р-н,4.7
https://krisha.kz/a/show/1002535665,2,72,70000000,10,2024,Evolution,Нура р-н,4.8
https://krisha.kz/a/show/1002879389,1,43.4,14500000,14,2012,По Тлендиева,Сарыарка р-н,
https://krisha.kz/a/show/689288589,3,109.71,55238985,,2025,Tumar Residence,Есильский р-н,4.5
https://krisha.kz/a/show/1002883525,4,100,67000000,6,2025,Dauir,Нура р-н,
https://krisha.kz/a/show/1002915213,3,120,110000000,5,2024,Talmas,Есильский р-н,4.8
https://krisha.kz/a/show/760902708,1,31.2,11856000,9,2025,Dublin,Нура р-н,
https://krisha.kz/a/show/696149511,2,58,36999990,11,2021,Арнау,Есильский р-н,
https://krisha.kz/a/show/1002486382,4,93,77000000,4,2022,Alma Park,Есильский р-н,
https://krisha.kz/a/show/1002812383,2,58.3,32500000,12,2011,Лазурный квартал,Есильский р-н,
https://krisha.kz/a/show/1002486382,4,93,77000000,4,2022,Alma Park,Есильский р-н,
https://krisha.kz/a/show/1002812383,2,58.3,32500000,12,2011,Лазурный квартал,Есильский р-н,
https://krisha.kz/a/show/698802729,4,104,41000000,10,2023,Alatau Park,Нура р-н,4.9
https://krisha.kz/a/show/698485608,1,46,17800000,11,2009,Улан,Алматы р-н,
https://krisha.kz/a/show/1002029517,2,58.3,28000000,10,2022,Viva Grand,Алматы р-н,
https://krisha.kz/a/show/760697971,2,47.07,38079630,,2025,GreenLine. Verda,Нура р-н,4.9
https://krisha.kz/a/show/1002813922,2,55,31500000,12,2011,Лазурный квартал,Есильский р-н,
https://krisha.kz/a/show/762041612,1,37.4,20999990,9,2018,Nova City,Есильский р-н,
https://krisha.kz/a/show/671684581,4,113,37000000,3,2021,Комсомольский,Есильский р-н,
https://krisha.kz/a/show/697129259,4,177,100000000,4,2017,Каратау,Есильский р-н,
https://krisha.kz/a/show/1002764056,4,109,52000000,12,2007,Астана Меруерт,Алматы р-н,
https://krisha.kz/a/show/1000528006,3,70,50000000,4,2016,Камал,Есильский р-н,
https://krisha.kz/a/show/1002491444,1,38,21900000,8,2020,Bronx (Бронкс),Сарыарка р-н,
https://krisha.kz/a/show/1002661793,1,34.4,21700000,9,2022,Алмажай,Сарыарка р-н,
https://krisha.kz/a/show/1003092570,1,43.3,22000000,8,2011,Жастар-3,Байконур р-н,
https://krisha.kz/a/show/1002661793,1,34.4,21700000,9,2022,Алмажай,Сарыарка р-н,
https://krisha.kz/a/show/1003092570,1,43.3,22000000,8,2011,Жастар-3,Байконур р-н,
https://krisha.kz/a/show/761924026,3,70,49000000,7,2021,Alpamys,Нура р-н,
https://krisha.kz/a/show/696085756,2,50,27500000,7,2021,Талисман,Есильский р-н,
https://krisha.kz/a/show/696585780,3,102,77800000,2,2017,Премьера,Нура р-н,
https://krisha.kz/a/show/1002997444,2,56.9,35000000,10,2023,Madrid 2,Нура р-н,4.8
https://krisha.kz/a/show/1001197823,3,60,37000000,9,2023,Sharyn,Сарыарка р-н,4.6
https://krisha.kz/a/show/1001197823,3,60,37000000,9,2023,Sharyn,Сарыарка р-н,4.6
https://krisha.kz/a/show/687826800,5,278,189999000,15,2016,Хайвил Астана,Алматы р-н,
https://krisha.kz/a/show/690093611,3,112.8,106596000,,2024,Dara Residence,Есильский р-н,4.7
https://krisha.kz/a/show/689288592,2,55,28737500,,2025,Tumar Residence,Есильский р-н,4.5
https://krisha.kz/a/show/1001182870,2,46.1,17900000,1,2008,Амангельды,Байконур р-н,
https://krisha.kz/a/show/1001534309,2,112.4,57000000,6,2009,Нурсая,Есильский р-н,
https://krisha.kz/a/show/1000336079,2,50,23000000,8,2009,Самрук,Сарыарка р-н,
https://krisha.kz/a/show/1002020615,1,35.39,13802100,,2026,Salt 2,Есильский р-н,4
https://krisha.kz/a/show/762070505,3,77.02,36353440,,2026,Jetisu Satti,Есильский р-н,3.8
https://krisha.kz/a/show/1002873220,2,61,48500000,14,2024,BUQAR JYRAU EXCLUSIVE 2,Есильский р-н,
https://krisha.kz/a/show/1001666131,2,58.5,27000000,5,2025,Azure,Алматы р-н,4.4
https://krisha.kz/a/show/1002827498,2,71,43000000,7,2017,Promenade Expo,Есильский р-н,
https://krisha.kz/a/show/694443182,3,119.2,55000000,7,2005,Кегок,Сарыарка р-н,
https://krisha.kz/a/show/698585557,3,105,94000000,12,2023,Grand Turan Business,Есильский р-н,
https://krisha.kz/a/show/698428262,3,88.39,34000000,11,2025,Madrid 3,Нура р-н,4.4
https://krisha.kz/a/show/697304106,1,37.4,20000000,3,2018,Nova City,Есильский р-н,
https://krisha.kz/a/show/687812784,2,54.31,29924810,,2025,Jetisu.Kerbez,Есильский р-н,4.8
https://krisha.kz/a/show/682291434,2,52,38500000,15,2023,Murager,Алматы р-н,4.5
https://krisha.kz/a/show/1001625380,2,56,37000000,5,2024,Green Town,Нура р-н,4.7
https://krisha.kz/a/show/1000484219,1,39.8,17500000,6,2024,Alatau Park,Нура р-н,4.9
https://krisha.kz/a/show/1002687639,3,96,41500000,13,2011,Лазурный квартал,Есильский р-н,
https://krisha.kz/a/show/699905528,2,56.55,33930000,,2025,Sultan Beibarys,Нура р-н,
https://krisha.kz/a/show/760333306,4,112,48000000,3,2011,Изобилие,Байконур р-н,
https://krisha.kz/a/show/1001284603,3,99.6,49999999,1,2004,Сказка по Сейфуллина,Сарыарка р-н,
https://krisha.kz/a/show/1002677849,2,50,34000000,2,2024,Бейбарыс,Алматы р-н,4.7
https://krisha.kz/a/show/1002677849,2,50,34000000,2,2024,Бейбарыс,Алматы р-н,4.2
